order_id,product_category,Status Pesanan,Alasan Pembatalan,Opsi Pengiriman,Waktu Pesanan Dibuat,Metode Pembayaran,Jumlah,Returned quantity,Total Diskon,Total Berat,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,Kota/Kabupaten,Provinsi,source_month,source_year,month_num,order_date,order_year,order_month,order_day,order_dayofweek,order_hour,is_weekend,revenue_per_item
ORD_0007719,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 12:38:00,Saldo ShopeePay,1,0.0,0.0,100,8.0,0.0,18900,8.0,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,12,1,18900.0
ORD_0007720,Other,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 12:42:00,COD (Bayar di Tempat),2,0.0,0.0,1300,0.0,8.0,38440,8.0,KOTA JAKARTA TIMUR,DKI JAKARTA,January,2025,1,2025-01-19,2025,1,19,6,12,1,19220.0
ORD_0007721,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-19 13:01:00,COD (Bayar di Tempat),1,0.0,0.0,1000,0.0,10.0,39272,10.0,KOTA JAKARTA UTARA,DKI JAKARTA,January,2025,1,2025-01-19,2025,1,19,6,13,1,39272.0
ORD_0007721,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-19 13:01:00,COD (Bayar di Tempat),1,0.0,0.0,1000,0.0,10.0,39272,10.0,KOTA JAKARTA UTARA,DKI JAKARTA,January,2025,1,2025-01-19,2025,1,19,6,13,1,39272.0
ORD_0007722,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 13:10:00,Online Payment,1,0.0,0.0,500,0.0,8.0,21800,8.0,KOTA JAKARTA UTARA,DKI JAKARTA,January,2025,1,2025-01-19,2025,1,19,6,13,1,21800.0
ORD_0007724,Gantungan Baju / Hanger,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-19 14:30:00,Online Payment,1,0.0,0.0,500,0.0,9.5,33000,9.5,KAB. BEKASI,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,14,1,33000.0
ORD_0007725,Aksesoris Mandi,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 15:07:00,Saldo ShopeePay,6,0.0,0.0,300,0.0,14.5,41084,14.5,KAB. SLEMAN,DI YOGYAKARTA,January,2025,1,2025-01-19,2025,1,19,6,15,1,6847.333333333333
ORD_0007727,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 15:19:00,COD (Bayar di Tempat),1,0.0,0.0,100,1.5,10.0,12440,11.5,KOTA TASIKMALAYA,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,15,1,12440.0
ORD_0007728,Plastik / Wadah Plastik,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 15:23:00,Online Payment,1,0.0,0.0,1000,0.0,8.0,34844,8.0,KOTA TANGERANG,BANTEN,January,2025,1,2025-01-19,2025,1,19,6,15,1,34844.0
ORD_0007729,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 16:02:00,COD (Bayar di Tempat),5,0.0,0.0,2500,19.0,20.0,108640,39.0,KAB. SERANG,BANTEN,January,2025,1,2025-01-19,2025,1,19,6,16,1,21728.0
ORD_0007730,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 16:27:00,Online Payment,1,0.0,0.0,500,0.0,8.0,19400,8.0,KOTA JAKARTA TIMUR,DKI JAKARTA,January,2025,1,2025-01-19,2025,1,19,6,16,1,19400.0
ORD_0007731,Tempat Nasi,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-19 16:52:00,COD (Bayar di Tempat),1,0.0,0.0,1000,0.0,17.0,21800,17.0,KAB. DEMAK,JAWA TENGAH,January,2025,1,2025-01-19,2025,1,19,6,16,1,21800.0
ORD_0007732,Seal / Baut / Roof,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-19 17:28:00,Online Payment,10,0.0,0.0,1000,0.0,10.0,173500,10.0,KAB. BOGOR,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,17,1,17350.0
ORD_0007733,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 18:13:00,Online Payment,1,0.0,0.0,100,8.0,0.0,19000,8.0,KAB. TANGERANG,BANTEN,January,2025,1,2025-01-19,2025,1,19,6,18,1,19000.0
ORD_0007735,Lunch Box / Rantang,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-19 18:59:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,9.5,29080,9.5,KAB. BOGOR,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,18,1,29080.0
ORD_0007735,Lunch Box / Rantang,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-19 18:59:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,9.5,29080,9.5,KAB. BOGOR,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,18,1,29080.0
ORD_0007736,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 19:04:00,COD (Bayar di Tempat),1,0.0,0.0,400,8.0,0.0,19720,8.0,KOTA JAKARTA PUSAT,DKI JAKARTA,January,2025,1,2025-01-19,2025,1,19,6,19,1,19720.0
ORD_0007737,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-19 20:20:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,10.0,37854,10.0,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,20,1,37854.0
ORD_0007737,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-19 20:20:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,10.0,37854,10.0,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,20,1,37854.0
ORD_0007738,Other,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 20:37:00,Kartu Kredit/Debit,1,0.0,0.0,1000,0.0,16.0,179360,16.0,KOTA BANDAR LAMPUNG,LAMPUNG,January,2025,1,2025-01-19,2025,1,19,6,20,1,179360.0
ORD_0007739,Mangkok Sambal / Saus,Selesai,Tidak Ada,Instant (Versi Lama)-SPX Instant (Versi Lama),2025-01-19 20:50:00,Kartu Kredit/Debit,6,0.0,0.0,1200,0.0,31.0,91000,31.0,KOTA TANGERANG,BANTEN,January,2025,1,2025-01-19,2025,1,19,6,20,1,15166.666666666666
ORD_0007741,Mangkok Sambal / Saus,Selesai,Tidak Ada,SPX Standard,2025-01-19 21:34:00,Saldo ShopeePay,4,0.0,0.0,800,0.0,9.1,57915,9.1,KAB. BANTUL,DI YOGYAKARTA,January,2025,1,2025-01-19,2025,1,19,6,21,1,14478.75
ORD_0007742,Peralatan Kamar Mandi,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 21:36:00,COD (Bayar di Tempat),1,0.0,0.0,300,16.0,0.0,35320,16.0,KAB. SAMPANG,JAWA TIMUR,January,2025,1,2025-01-19,2025,1,19,6,21,1,35320.0
ORD_0007743,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 21:41:00,COD (Bayar di Tempat),1,0.0,0.0,500,10.0,0.0,28976,10.0,KAB. KARAWANG,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,21,1,28976.0
ORD_0007744,Other,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 22:19:00,SPayLater,1,0.0,0.0,200,3.0,20.0,37360,23.0,KOTA MEDAN,SUMATERA UTARA,January,2025,1,2025-01-19,2025,1,19,6,22,1,37360.0
ORD_0007745,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-19 22:40:00,COD (Bayar di Tempat),1,0.0,0.0,80,8.0,0.0,14040,8.0,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-19,2025,1,19,6,22,1,14040.0
ORD_0007746,Toples / Sealware,Selesai,Tidak Ada,SPX Hemat,2025-01-19 23:18:00,COD (Bayar di Tempat),1,0.0,0.0,1000,9.6,0.0,44264,9.6,KOTA BENGKULU,BENGKULU,January,2025,1,2025-01-19,2025,1,19,6,23,1,44264.0
ORD_0007746,Toples / Sealware,Selesai,Tidak Ada,SPX Hemat,2025-01-19 23:18:00,COD (Bayar di Tempat),2,0.0,0.0,1000,9.6,0.0,44264,9.6,KOTA BENGKULU,BENGKULU,January,2025,1,2025-01-19,2025,1,19,6,23,1,22132.0
ORD_0007746,Toples / Sealware,Selesai,Tidak Ada,SPX Hemat,2025-01-19 23:18:00,COD (Bayar di Tempat),1,0.0,0.0,1000,9.6,0.0,44264,9.6,KOTA BENGKULU,BENGKULU,January,2025,1,2025-01-19,2025,1,19,6,23,1,44264.0
ORD_0007748,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 05:17:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,8.0,18576,8.0,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-20,2025,1,20,0,5,0,18576.0
ORD_0007749,Saringan / Strainer,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 05:32:00,COD (Bayar di Tempat),1,0.0,0.0,100,1.0,15.0,18160,16.0,KOTA BANDAR LAMPUNG,LAMPUNG,January,2025,1,2025-01-20,2025,1,20,0,5,0,18160.0
ORD_0007750,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 06:40:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,10.0,21592,10.0,KOTA JAKARTA BARAT,DKI JAKARTA,January,2025,1,2025-01-20,2025,1,20,0,6,0,21592.0
ORD_0007751,Teko / Jug,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 08:24:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,8.0,36900,8.0,KOTA TANGERANG,BANTEN,January,2025,1,2025-01-20,2025,1,20,0,8,0,36900.0
ORD_0007752,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 08:39:00,Online Payment,1,0.0,0.0,500,0.0,8.0,18900,8.0,KOTA JAKARTA PUSAT,DKI JAKARTA,January,2025,1,2025-01-20,2025,1,20,0,8,0,18900.0
ORD_0007753,Mangkok Sambal / Saus,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 09:55:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,9.5,33240,9.5,KOTA TANGERANG SELATAN,BANTEN,January,2025,1,2025-01-20,2025,1,20,0,9,0,16620.0
ORD_0007754,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 10:34:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,10.0,38600,10.0,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-20,2025,1,20,0,10,0,38600.0
ORD_0007754,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 10:34:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,10.0,38600,10.0,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-20,2025,1,20,0,10,0,38600.0
ORD_0007755,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 10:43:00,Saldo ShopeePay,2,0.0,0.0,1000,0.0,10.0,41500,10.0,KAB. BOGOR,JAWA BARAT,January,2025,1,2025-01-20,2025,1,20,0,10,0,20750.0
ORD_0007756,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 10:50:00,Online Payment,1,0.0,0.0,100,8.0,0.0,19500,8.0,KOTA JAKARTA TIMUR,DKI JAKARTA,January,2025,1,2025-01-20,2025,1,20,0,10,0,19500.0
ORD_0007757,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 10:53:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,10.0,21592,10.0,KOTA JAKARTA TIMUR,DKI JAKARTA,January,2025,1,2025-01-20,2025,1,20,0,10,0,21592.0
ORD_0007758,Botol / Gelas / Mug,Selesai,Tidak Ada,Reguler (Cashless)-JNE Reguler,2025-01-20 11:41:00,Online Payment,1,0.0,0.0,250,0.0,17.0,37788,17.0,KAB. PASURUAN,JAWA TIMUR,January,2025,1,2025-01-20,2025,1,20,0,11,0,37788.0
ORD_0007758,Stempel / Alat Kantor,Selesai,Tidak Ada,Reguler (Cashless)-JNE Reguler,2025-01-20 11:41:00,Online Payment,1,0.0,0.0,250,0.0,17.0,37788,17.0,KAB. PASURUAN,JAWA TIMUR,January,2025,1,2025-01-20,2025,1,20,0,11,0,37788.0
ORD_0007759,Perlengkapan Packing,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 12:26:00,Online Payment,1,0.0,0.0,310,0.0,14.5,33000,14.5,KOTA SEMARANG,JAWA TENGAH,January,2025,1,2025-01-20,2025,1,20,0,12,0,33000.0
ORD_0007759,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 12:26:00,Online Payment,3,0.0,0.0,310,0.0,14.5,33000,14.5,KOTA SEMARANG,JAWA TENGAH,January,2025,1,2025-01-20,2025,1,20,0,12,0,11000.0
ORD_0007761,Botol / Gelas / Mug,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 12:41:00,COD (Bayar di Tempat),1,0.0,0.0,2320,21.0,40.0,144198,61.0,KAB. KUBU RAYA,KALIMANTAN BARAT,January,2025,1,2025-01-20,2025,1,20,0,12,0,144198.0
ORD_0007761,Saringan / Strainer,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 12:41:00,COD (Bayar di Tempat),1,0.0,0.0,2320,21.0,40.0,144198,61.0,KAB. KUBU RAYA,KALIMANTAN BARAT,January,2025,1,2025-01-20,2025,1,20,0,12,0,144198.0
ORD_0007761,Piring,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 12:41:00,COD (Bayar di Tempat),1,0.0,0.0,2320,21.0,40.0,144198,61.0,KAB. KUBU RAYA,KALIMANTAN BARAT,January,2025,1,2025-01-20,2025,1,20,0,12,0,144198.0
ORD_0007761,Other,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 12:41:00,COD (Bayar di Tempat),1,0.0,0.0,2320,21.0,40.0,144198,61.0,KAB. KUBU RAYA,KALIMANTAN BARAT,January,2025,1,2025-01-20,2025,1,20,0,12,0,144198.0
ORD_0007761,Baskom / Mangkok Besar,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 12:41:00,COD (Bayar di Tempat),2,0.0,0.0,2320,21.0,40.0,144198,61.0,KAB. KUBU RAYA,KALIMANTAN BARAT,January,2025,1,2025-01-20,2025,1,20,0,12,0,72099.0
ORD_0007761,Baskom / Mangkok Besar,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 12:41:00,COD (Bayar di Tempat),1,0.0,0.0,2320,21.0,40.0,144198,61.0,KAB. KUBU RAYA,KALIMANTAN BARAT,January,2025,1,2025-01-20,2025,1,20,0,12,0,144198.0
ORD_0007761,Baskom / Mangkok Besar,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 12:41:00,COD (Bayar di Tempat),1,0.0,0.0,2320,21.0,40.0,144198,61.0,KAB. KUBU RAYA,KALIMANTAN BARAT,January,2025,1,2025-01-20,2025,1,20,0,12,0,144198.0
ORD_0007762,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 13:13:00,COD (Bayar di Tempat),1,0.0,0.0,400,1.0,15.0,12440,16.0,KAB. BANGKALAN,JAWA TIMUR,January,2025,1,2025-01-20,2025,1,20,0,13,0,12440.0
ORD_0007765,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 16:43:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,34.5,43120,34.5,KAB. MANDAILING NATAL,SUMATERA UTARA,January,2025,1,2025-01-20,2025,1,20,0,16,0,43120.0
ORD_0007765,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 16:43:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,34.5,43120,34.5,KAB. MANDAILING NATAL,SUMATERA UTARA,January,2025,1,2025-01-20,2025,1,20,0,16,0,43120.0
ORD_0007765,Other,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 16:43:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,34.5,43120,34.5,KAB. MANDAILING NATAL,SUMATERA UTARA,January,2025,1,2025-01-20,2025,1,20,0,16,0,43120.0
ORD_0007766,Mangkok,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 17:44:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,33.5,94625,33.5,KAB. TANA TORAJA,SULAWESI SELATAN,January,2025,1,2025-01-20,2025,1,20,0,17,0,94625.0
ORD_0007767,Rak / Rak Serbaguna,Selesai,Tidak Ada,SPX Hemat,2025-01-20 18:39:00,COD (Bayar di Tempat),1,0.0,0.0,700,0.0,14.3,23920,14.3,KAB. OGAN KOMERING ULU,SUMATERA SELATAN,January,2025,1,2025-01-20,2025,1,20,0,18,0,23920.0
ORD_0007768,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 18:46:00,SPayLater,1,0.0,0.0,500,0.0,8.0,18069,8.0,KOTA JAKARTA TIMUR,DKI JAKARTA,January,2025,1,2025-01-20,2025,1,20,0,18,0,18069.0
ORD_0007769,Rak / Rak Serbaguna,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 18:50:00,COD (Bayar di Tempat),1,0.0,0.0,1700,47.0,20.0,117480,67.0,KAB. SAMBAS,KALIMANTAN BARAT,January,2025,1,2025-01-20,2025,1,20,0,18,0,117480.0
ORD_0007770,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 19:48:00,COD (Bayar di Tempat),1,0.0,0.0,300,0.0,8.0,18680,8.0,KOTA JAKARTA PUSAT,DKI JAKARTA,January,2025,1,2025-01-20,2025,1,20,0,19,0,18680.0
ORD_0007771,Mangkok Sambal / Saus,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 20:32:00,COD (Bayar di Tempat),1,0.0,0.0,200,0.0,9.5,17120,9.5,KAB. TANGERANG,BANTEN,January,2025,1,2025-01-20,2025,1,20,0,20,0,17120.0
ORD_0007772,Keranjang,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 21:02:00,Saldo ShopeePay,1,0.0,0.0,400,0.0,9.5,9365,9.5,KAB. TANGERANG,BANTEN,January,2025,1,2025-01-20,2025,1,20,0,21,0,9365.0
ORD_0007773,Teko / Jug,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 21:10:00,Online Payment,1,0.0,0.0,1000,0.0,17.0,36195,17.0,KAB. PASURUAN,JAWA TIMUR,January,2025,1,2025-01-20,2025,1,20,0,21,0,36195.0
ORD_0007774,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 21:45:00,SPayLater,1,0.0,0.0,200,0.0,21.0,16655,21.0,KOTA PADANG,SUMATERA BARAT,January,2025,1,2025-01-20,2025,1,20,0,21,0,16655.0
ORD_0007775,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 23:14:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,16.0,33240,16.0,KAB. KUNINGAN,JAWA BARAT,January,2025,1,2025-01-20,2025,1,20,0,23,0,16620.0
ORD_0007776,Peralatan Kamar Mandi,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-20 23:22:00,COD (Bayar di Tempat),1,0.0,0.0,100,0.0,9.5,11400,9.5,KAB. TANGERANG,BANTEN,January,2025,1,2025-01-20,2025,1,20,0,23,0,11400.0
ORD_0007777,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-20 23:22:00,Saldo ShopeePay,2,0.0,0.0,400,0.0,16.0,31900,16.0,KAB. SLEMAN,DI YOGYAKARTA,January,2025,1,2025-01-20,2025,1,20,0,23,0,15950.0
ORD_0007778,Nampan / Tray,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 00:05:00,COD (Bayar di Tempat),1,0.0,0.0,200,10.0,0.0,18160,10.0,KAB. KARAWANG,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,0,0,18160.0
ORD_0007779,Piring,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 06:17:00,Online Payment,36,0.0,0.0,5760,0.0,40.0,278980,40.0,KOTA JAKARTA UTARA,DKI JAKARTA,January,2025,1,2025-01-21,2025,1,21,1,6,0,7749.444444444444
ORD_0007779,Piring,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 06:17:00,Online Payment,12,0.0,0.0,5760,0.0,40.0,278980,40.0,KOTA JAKARTA UTARA,DKI JAKARTA,January,2025,1,2025-01-21,2025,1,21,1,6,0,23248.333333333332
ORD_0007782,Celengan,Selesai,Tidak Ada,SPX Hemat,2025-01-21 07:31:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,9.4,21592,9.4,KOTA BENGKULU,BENGKULU,January,2025,1,2025-01-21,2025,1,21,1,7,0,21592.0
ORD_0007783,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-01-21 07:51:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,9.5,18576,9.5,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,7,0,18576.0
ORD_0007784,Talenan,Selesai,Tidak Ada,JNE Reguler,2025-01-21 08:15:00,Online Payment,1,0.0,0.0,1250,0.0,12.0,79500,12.0,KAB. KARAWANG,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,79500.0
ORD_0007784,Other,Selesai,Tidak Ada,JNE Reguler,2025-01-21 08:15:00,Online Payment,1,0.0,0.0,1250,0.0,12.0,79500,12.0,KAB. KARAWANG,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,79500.0
ORD_0007784,Other,Selesai,Tidak Ada,JNE Reguler,2025-01-21 08:15:00,Online Payment,1,0.0,0.0,1250,0.0,12.0,79500,12.0,KAB. KARAWANG,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,79500.0
ORD_0007784,Other,Selesai,Tidak Ada,JNE Reguler,2025-01-21 08:15:00,Online Payment,1,0.0,0.0,1250,0.0,12.0,79500,12.0,KAB. KARAWANG,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,79500.0
ORD_0007784,Aksesoris Pintu,Selesai,Tidak Ada,JNE Reguler,2025-01-21 08:15:00,Online Payment,2,0.0,0.0,1250,0.0,12.0,79500,12.0,KAB. KARAWANG,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,39750.0
ORD_0007784,Other,Selesai,Tidak Ada,JNE Reguler,2025-01-21 08:15:00,Online Payment,1,0.0,0.0,1250,0.0,12.0,79500,12.0,KAB. KARAWANG,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,79500.0
ORD_0007785,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 08:23:00,Online Payment,2,0.0,0.0,1600,0.0,14.4,51500,14.4,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,25750.0
ORD_0007785,Baskom / Mangkok Besar,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 08:23:00,Online Payment,1,0.0,0.0,1600,0.0,14.4,51500,14.4,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,51500.0
ORD_0007785,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 08:23:00,Online Payment,1,0.0,0.0,1600,0.0,14.4,51500,14.4,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,51500.0
ORD_0007785,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 08:23:00,Online Payment,1,0.0,0.0,1600,0.0,14.4,51500,14.4,KOTA BEKASI,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,51500.0
ORD_0007786,Plastik / Wadah Plastik,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 08:44:00,COD (Bayar di Tempat),1,0.0,0.0,948,0.0,8.0,33448,8.0,KAB. BEKASI,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,33448.0
ORD_0007786,Talenan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 08:44:00,COD (Bayar di Tempat),1,0.0,0.0,948,0.0,8.0,33448,8.0,KAB. BEKASI,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,33448.0
ORD_0007786,Plastik / Wadah Plastik,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 08:44:00,COD (Bayar di Tempat),1,0.0,0.0,948,0.0,8.0,33448,8.0,KAB. BEKASI,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,33448.0
ORD_0007786,Baskom / Mangkok Besar,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 08:44:00,COD (Bayar di Tempat),1,0.0,0.0,948,0.0,8.0,33448,8.0,KAB. BEKASI,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,8,0,33448.0
ORD_0007787,Nampan / Tray,Selesai,Tidak Ada,Kargo-JNE Trucking (JTR),2025-01-21 09:04:00,Online Payment,50,0.0,0.0,10000,21.5,20.0,315174,41.5,KOTA PEKALONGAN,JAWA TENGAH,January,2025,1,2025-01-21,2025,1,21,1,9,0,6303.48
ORD_0007788,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 10:00:00,COD (Bayar di Tempat),1,0.0,0.0,200,8.0,0.0,25440,8.0,KOTA JAKARTA PUSAT,DKI JAKARTA,January,2025,1,2025-01-21,2025,1,21,1,10,0,25440.0
ORD_0007790,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 10:29:00,Saldo ShopeePay,1,0.0,0.0,500,0.0,8.0,16700,8.0,KOTA JAKARTA UTARA,DKI JAKARTA,January,2025,1,2025-01-21,2025,1,21,1,10,0,16700.0
ORD_0007791,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 10:30:00,Saldo ShopeePay,5,0.0,0.0,2500,800.0,20.0,86300,20.8,KOTA BOGOR,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,10,0,17260.0
ORD_0007792,Seal / Baut / Roof,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-01-21 10:32:00,COD (Bayar di Tempat),1,0.0,0.0,4000,0.0,34.0,371000,34.0,KOTA BANDUNG,JAWA BARAT,January,2025,1,2025-01-21,2025,1,21,1,10,0,371000.0
